R_1067190,0.0
R_290963,2.7013864442359738E-15
R_801167,3.5618630444586406E-7
R_1180719,0.0
R_167193,3.098196029780497E-19
R_1168089,0.0
R_168621,2.267971352255076E-6
R_266390,0.0
R_288290,0.0
R_262142,0.0
R_225139,2.577631776873592E-11
R_1101863,0.0
R_807444,9.225191274014943E-12
R_602870,0.0
R_806970,3.744873128689012E-5
R_323234,5.996565753185299E-14
R_38730,1.1816869033127288E-7
R_361272,1.0674708173232525E-5
R_810790,6.135935370320524E-11
R_949564,0.0
R_223693,3.045353130575122E-8
R_204874,5.124626986416838E-12
R_76378,2.7948488597956378E-14
R_1073868,0.0
R_113455,6.696768726534734E-6
R_944895,0.0
R_59291,3.0659203766438006E-7
R_263517,0.0
R_1065028,4.852774935525578E-13
R_949734,0.0
R_291042,3.0961585948629348E-9
R_800539,1.5216923276355371E-5
R_971433,0.0
R_806684,1.0449819627534836E-9
R_296428,0.0
R_354441,0.0
R_1040899,0.0
R_807442,3.575911276209127E-8
R_356584,8.293145675036763E-7
R_332746,0.0
R_804544,1.3769270340680472E-10
R_1136497,0.0
R_321179,2.2995352497564417E-4
R_75229,2.13161675267206E-9
R_781534,0.0
R_224569,0.0
R_642097,4.106426469706678E-7
R_564715,0.0
R_514955,0.0
R_142824,2.5716198248290674E-6
R_844150,0.0
R_382713,3.3183417894865033E-10
R_143191,3.657857291165056E-5
R_1055585,0.0
R_42183,2.4624830047006534E-5
R_1165645,0.0
R_512548,1.3208171064653732E-6
R_956816,0.0
R_358852,3.060528709227038E-7
R_24213,0.0
R_349320,2.310862035755285E-11
R_317454,4.692247551893576E-7
R_224098,1.4696192462950792E-9
R_319388,0.0
R_1134349,0.0
R_260437,1.3518895486928104E-6
R_588038,3.589551088946118E-7
R_368827,3.1787449515132845E-5
R_811390,5.547363699335375E-8
R_383862,0.0
R_225084,1.7411853950527865E-7
R_806721,9.47346429750489E-7
R_53995,4.602715922205319E-5
R_1014075,0.0
R_803517,0.0
R_802236,1.6758299866556163E-9
R_62091,1.1126599359973836E-8
R_585991,3.5050738913820866E-12
R_237093,0.0
R_143184,2.177194093651997E-5
R_320834,9.422615898473929E-6
R_592644,0.0
R_54009,2.805171642416265E-9
R_1276302,0.0
R_255260,3.8589527804908306E-8
R_640021,7.332098138720204E-9
R_1024420,0.0
R_1368127,0.0
R_808382,8.73720254543761E-8
R_227700,2.7107508715585472E-6
R_808252,0.0
R_237271,5.5237471509201E-15
R_806032,1.2838913795864827E-8
R_368816,0.0
R_803547,1.9993731786501286E-5
R_266708,2.767335605634344E-8
R_378814,0.0
R_567090,9.071997391387463E-5
R_224441,0.0
R_203253,9.766001430338391E-5
R_126138,1.9846924350673107E-11
R_318147,0.0
R_359393,0.0
R_285985,0.0
R_1242628,0.0
R_169510,0.0
R_263633,9.031660590880097E-13
R_612226,9.3395861094969E-8
R_505011,0.0
R_369727,0.0
R_291008,2.179381444485657E-6
R_582365,2.198320465002468E-9
R_288646,7.234079633335898E-10
R_268962,0.0
R_1228183,0.0
R_304031,0.0
R_512774,1.015384499448546E-5
R_355838,2.7457595625338213E-7
R_1066283,0.0
R_376998,0.0
R_253097,4.898166101559551E-9
R_368174,0.0
R_299683,0.0
R_74347,5.3740061249180306E-5
R_1251208,0.0
R_380864,0.0
R_220198,9.728421221180272E-7
R_609801,4.288288143904429E-9
R_258539,4.598238477630697E-7
R_545279,0.0
R_1086831,7.701473977264775E-9
R_253291,1.0034723008190095E-8
R_949700,1.1557098781720897E-13
R_256732,2.760219020521926E-10
R_301672,5.937189969956733E-10
R_900092,0.0
R_1288595,0.0
R_1251088,0.0
R_223959,4.36337533619144E-6
R_1232745,0.0
R_1022596,0.0
R_270866,0.0
R_169501,0.0
R_1009035,0.0
R_361883,1.270898879580055E-10
R_370071,0.0
R_1159921,0.0
R_1070015,0.0
R_313293,0.0
R_951725,0.0
R_110386,5.3063521332886517E-8
R_214330,0.0
R_204831,2.19718203568778E-11
R_1148239,0.0
R_642714,0.0
R_71041,0.0
R_257631,8.046964099387383E-10
R_283635,0.0
R_961596,0.0
R_255273,7.153086440809892E-11
R_582167,1.2469500333864558E-6
R_308455,4.413501161648867E-8
R_362753,1.250781717188524E-7
R_1251218,0.0
R_375554,1.7876798308517035E-9
R_1014063,0.0
R_808469,4.6724942991083734E-7
R_41807,1.266864631127149E-8
R_512936,3.68584750328073E-8
R_191203,0.0
R_938999,0.0
R_223925,0.0
R_275623,1.8693072516846133E-9
R_640027,0.0
R_101299,3.2981375818120133E-6
R_367477,3.041293574986398E-6
R_10591,4.2388188717579906E-7
R_74537,6.358765956212173E-12
R_256831,0.0
R_293040,9.383278850780346E-9
R_1015417,0.0
R_291138,0.0
R_195241,2.507119882646297E-11
R_176586,1.3135107289385324E-12
R_237777,6.271196308634591E-8
R_321453,1.5402033129977714E-8
R_804586,3.3472281966395427E-7
R_360163,0.0
