R_787470,0.0
R_318643,0.0
R_227610,0.0
R_244437,0.0
R_810313,1.1728423009720757E-8
R_1027681,0.0
R_383960,0.0
R_634176,0.0
R_1453106,0.0
R_274655,0.0
R_317091,0.0
R_357985,4.001462306836519E-6
R_986034,0.0
R_288242,0.0
R_65449,2.1330103536472612E-7
R_504457,3.694244539061414E-12
R_1453109,0.0
R_74475,0.0
R_238454,0.0
R_330386,0.0
R_191176,0.0
R_267127,0.0
R_544935,0.0
R_41780,4.221369721944719E-12
R_966412,0.0
R_807673,1.027999880783338E-7
R_803803,6.2523459098802E-13
R_237866,0.0
R_827201,0.0
R_277906,0.0
R_142697,0.0
R_259972,0.0
R_304973,0.0
R_263672,0.0
R_504288,0.0
R_335234,0.0
R_238526,0.0
R_332848,0.0
R_236531,0.0
R_806290,4.989189842256016E-7
R_304207,0.0
R_188495,0.0
R_1034777,0.0
R_366212,2.477247062033631E-5
R_321741,1.4397824514345414E-6
R_319212,0.0
R_142980,0.0
R_1056448,3.026744784501352E-8
R_544279,0.0
R_127690,0.0
R_304960,0.0
R_52346,2.3148453984528802E-15
R_195294,0.0
R_165163,3.4512169308478634E-11
R_191727,0.0
R_318427,0.0
R_801636,3.06344811246692E-11
R_258670,0.0
R_355947,3.2808139962286276E-9
R_322813,0.0
R_1013272,0.0
R_808055,1.1223753246246383E-7
R_959254,0.0
R_113380,1.4201812864186604E-11
R_347563,0.0
R_165232,0.0
R_268462,0.0
R_806781,5.587959179522285E-12
R_500082,8.648706833418738E-10
R_232983,1.1233838688776288E-9
R_280846,0.0
R_91626,2.4212862894397548E-18
R_63009,0.0
R_1520525,0.0
R_806759,7.888184448348931E-11
R_781076,0.0
R_358952,0.0
R_330541,0.0
R_332368,0.0
R_259801,0.0
R_321488,1.612526833083931E-5
R_318692,0.0
R_225277,0.0
R_74483,0.0
R_263617,0.0
R_1024395,0.0
R_378814,0.0
R_1572021,0.0
R_808715,2.5001923753947314E-11
R_112540,0.0
R_215574,0.0
R_321896,0.0
R_1180903,0.0
R_582384,3.2984055643535767E-14
R_1508271,0.0
R_258555,0.0
R_66453,0.0
R_317089,0.0
R_29872,0.0
R_187158,0.0
R_190788,0.0
R_642681,0.0
R_274705,0.0
R_802464,0.0
R_270979,3.048418050426622E-8
R_586146,0.0
R_616714,0.0
R_811149,3.3987720879878694E-14
R_224622,0.0
R_1062800,0.0
R_1183658,0.0
R_244550,0.0
R_63103,3.104381707626895E-13
R_355064,0.0
R_1740411,0.0
R_98570,2.3794125940485447E-5
R_22368,0.0
R_1508254,0.0
R_357156,4.645465994641104E-11
R_157815,0.0
R_1122983,0.0
R_358015,5.632363417102421E-10
R_322581,0.0
R_281021,0.0
R_1055188,0.0
R_125155,2.1008318557896557E-7
R_362901,3.3622777264685446E-6
R_248146,0.0
R_787444,0.0
R_139462,0.0
R_361943,1.8373408118815261E-10
R_102870,0.0
R_345551,0.0
R_134521,0.0
R_75418,6.819737243720706E-10
R_381987,0.0
R_807062,4.4019739282784813E-7
R_359826,6.364813395425415E-9
R_318500,0.0
R_507101,0.01808952545656915
